CN,PLT_CN,CONDID,HABTYPCD,FPAG
504351875126144,412220433489998,1,CHS251,CHS2
504393100126144,412221513489998,1,CHF134,CHF1
504393101126144,412221513489998,2,CHF134,CHF1
504393102126144,412221513489998,3,CHF134,CHF1
504438950126144,412222793489998,1,CMS253,CMS2
504454837126144,444202090489998,1,CFS230,CFS2
504370598126144,412220977489998,1,CMS350,CMS3
504397319126144,412221644489998,2,CHF133,CHF1
504397320126144,412221644489998,3,CHF133,CHF1
504441338126144,412222840489998,1,CFS554,CFS5
658387454126144,412223063489998,1,CMS356,CMS3
504515367126144,444202541489998,1,CFS218,CFS2
504515368126144,444202541489998,2,CFS218,CFS2
504388500126144,412221388489998,1,CDS411,CDS4
504337720126144,412219914489998,1,CDS638,CDS6
504437461126144,412222739489998,1,CMS351,CMS3
504516285126144,444202547489998,1,CHF132,CHF1
504353052126144,412220475489998,1,CMS351,CMS3
504353053126144,412220475489998,2,CMS251,CMS2
504479882126144,444202282489998,1,CMS350,CMS3
504411872126144,412222006489998,1,CHS134,CHS1
504411987126144,412222007489998,1,CHS335,CHS3
504516119126144,444202546489998,1,CDS221,CDS2
504453335126144,444202079489998,1,CHS131,CHS1
504453336126144,444202079489998,2,CHS131,CHS1
504453337126144,444202079489998,3,CHS131,CHS1
504429808126144,412222483489998,2,CHS137,CHS1
658384592126144,412221523489998,1,CHS134,CHS1
504449177126144,412223149489998,1,CHF134,CHF1
658385744126144,412222190489998,1,CMS246,CMS2
504346350126144,412220251489998,1,CHF131,CHF1
504392929126144,412221510489998,2,CHS133,CHS1
504427020126144,412222402489998,1,CHF125,CHF1
504427021126144,412222402489998,2,CHF125,CHF1
504370001126144,412220948489998,1,CFF152,CFF1
658383180126144,412220777489998,1,CHF124,CHF1
504505038126144,444202465489998,1,CFF253,CFF2
504422858126144,412222293489998,1,CHS613,CHS6
504360173126144,412220699489998,2,CHS126,CHS1
504353831126144,412220482489998,2,CHF125,CHF1
504516460126144,444202548489998,1,CHS127,CHS1
504505866126144,444202471489998,1,CFS257,CFS2
658386189126144,412222340489998,1,CHM121,CHM1
658386190126144,412222340489998,2,CHM121,CHM1
504450599126144,412223208489998,2,CMS221,CMS2
504496265126144,444202402489998,1,CFS256,CFS2
504496554126144,444202404489998,1,CHF222,CHF2
504342846126144,412220122489998,1,CFS152,CFS1
504504680126144,444202463489998,2,CFS251,CFS2
658381836126144,412219881489998,1,HA,HA
504367890126144,412220898489998,1,CHF125,CHF1
658386042126144,412222339489998,2,CHF124,CHF1
504453499126144,444202081489998,1,CFF253,CFF2
504497567126144,444202411489998,1,CHC212,CHC2
658382634126144,412220541489998,1,CHS126,CHS1
658382389126144,412220480489998,1,CFS256,CFS2
504353312126144,412220478489998,1,CHS125,CHS1
504366869126144,412220853489998,1,CHS615,CHS6
504497336126144,444202410489998,1,CHF221,CHF2
504497337126144,444202410489998,2,SM40,SM40
504497338126144,444202410489998,3,CHF221,CHF2
504480512126144,444202286489998,1,CHS126,CHS1
504334609126144,412219840489998,1,CFS256,CFS2
504334610126144,412219840489998,2,CFS256,CFS2
504491697126144,444202369489998,1,CHF221,CHF2
504479638126144,444202280489998,1,CFS254,CFS2
504479639126144,444202280489998,2,CFS254,CFS2
504497160126144,444202409489998,1,CHS125,CHS1
504452007126144,412223242489998,1,CL,CL
504485582126144,444202325489998,1,CFS256,CFS2
504454670126144,444202089489998,1,CFS151,CFS1
504498372126144,444202417489998,1,CHS128,CHS1
504511520126144,444202514489998,2,CFF152,CFF1
504405168126144,412221874489998,1,CHF125,CHF1
504504880126144,444202464489998,1,CHS126,CHS1
504504881126144,444202464489998,2,CHS126,CHS1
504375014126144,412221076489998,1,CFF152,CFF1
504431649126144,412222538489998,1,CHF221,CHF2
504353697126144,412220481489998,1,CHS125,CHS1
504516633126144,444202549489998,1,CFS152,CFS1
504486334126144,444202330489998,1,CHS127,CHS1
504511347126144,444202513489998,1,CFS550,CFS5
504356410126144,412220542489998,1,CMS216,CMS2
504498688126144,444202419489998,1,CFF253,CFF2
504484885126144,444202320489998,1,CHS615,CHS6
504485230126144,444202322489998,1,CFS251,CFS2
504499038126144,444202421489998,1,CHS126,CHS1
504499039126144,444202421489998,2,CHS126,CHS1
504498897126144,444202420489998,1,CHF221,CHF2
504498689126144,444202419489998,2,CFF253,CFF2
504485082126144,444202321489998,1,CHF221,CHF2
504498528126144,444202418489998,1,CFS251,CFS2
504498529126144,444202418489998,2,CFS251,CFS2
658383606126144,412220947489998,1,CHS524,CHS5
504480131126144,444202284489998,1,CFS257,CFS2
504398701126144,412221710489998,1,CFS256,CFS2
504431483126144,412222536489998,1,CFS257,CFS2
504405354126144,412221875489998,2,CHF421,CHF4
504405356126144,412221875489998,4,CHS615,CHS6
504393997126144,412221537489998,1,CFS257,CFS2
504516788126144,444202550489998,2,CMS210,CMS2
504486436126144,444202331489998,1,CFS257,CFS2
504515884126144,444202544489998,1,CFS256,CFS2
504515885126144,444202544489998,2,CFS256,CFS2
504497716126144,444202412489998,1,CHF221,CHF2
504486146126144,444202329489998,1,CFF152,CFF1
504453207126144,444202078489998,1,CHS615,CHS6
504338451126144,412219922489998,1,CHS128,CHS1
504474950126144,444202246489998,1,CMS356,CMS3
504474951126144,444202246489998,2,CMS356,CMS3
504457883126144,444202115489998,1,CDG322,CDG3
504457884126144,444202115489998,2,CDG322,CDG3
504537631126144,444202718489998,2,CWS225,CWS2
504536828126144,444202714489998,1,CES342,CES3
504537630126144,444202718489998,1,SW2116,SW21
504537632126144,444202718489998,3,CDS638,CDS6
504478842126144,444202275489998,1,CDS639,CDS6
504478576126144,444202273489998,2,CPS241,CPS2
504502696126144,444202450489998,2,CHS143,CHS1
504387918126144,412221385489998,1,CES211,CES2
504392689126144,412221506489998,1,CDS636,CDS6
504503424126144,444202455489998,1,CEF424,CEF4
504337351126144,412219894489998,1,CES213,CES2
504483614126144,444202311489998,1,CPS241,CPS2
504383187126144,412221277489998,1,CES211,CES2
504441983126144,412222877489998,1,CDS638,CDS6
504441984126144,412222877489998,2,CDS638,CDS6
504404433126144,412221855489998,1,CDS639,CDS6
504414233126144,412222061489998,1,CDS639,CDS6
504469310126144,444202204489998,1,CDS638,CDS6
504351582126144,412220427489998,1,CDG134,CDG1
658386938126144,412222659489998,1,CAC114,CAC1
504363073126144,412220746489998,2,CPG231,CPG2
504494553126144,444202391489998,1,CDS653,CDS6
504494554126144,444202391489998,2,CDS833,CDS8
504503577126144,444202456489998,1,CEF424,CEF4
504503578126144,444202456489998,2,CEF424,CEF4
504538424126144,444202722489998,1,CFS351,CFS3
504458462126144,444202118489998,1,CAC111,CAC1
504452859126144,412223266489998,1,CHS144,CHS1
504537484126144,444202717489998,2,CAC111,CAC1
504537485126144,444202717489998,3,CMS356,CMS3
504380949126144,412221218489998,1,CDS638,CDS6
504438700126144,412222779489998,1,CDS654,CDS6
504438701126144,412222779489998,2,CDS654,CDS6
504438702126144,412222779489998,3,CDS654,CDS6
504357710126144,412220600489998,1,CHS227,CHS2
504344415126144,412220185489998,1,CDS637,CDS6
504394858126144,412221548489998,1,CES211,CES2
504462474126144,444202152489998,1,CDS639,CDS6
504451702126144,412223233489998,1,CMS258,CMS2
504458770126144,444202121489998,2,CFS542,CFS5
504494717126144,444202392489998,1,CHS143,CHS1
504494719126144,444202392489998,3,CHS143,CHS1
504533342126144,444202687489998,1,CES113,CES1
504502970126144,444202452489998,1,CDS639,CDS6
504502971126144,444202452489998,2,CDS639,CDS6
504502972126144,444202452489998,3,CWS225,CWS2
504408746126144,412221939489998,1,CDG131,CDG1
504536562126144,444202712489998,1,CDF411,CDF4
504536424126144,444202711489998,1,CDS639,CDS6
504536425126144,444202711489998,2,CDS639,CDS6
504478962126144,444202276489998,1,CES113,CES1
504538585126144,444202723489998,1,CWS552,CWS5
504388288126144,412221387489998,1,CFS234,CFS2
504388289126144,412221387489998,2,CES342,CES3
658383396126144,412220854489998,1,CES423,CES4
504531552126144,444202676489998,1,CCS211,CCS2
504484354126144,444202316489998,1,CWS554,CWS5
504484355126144,444202316489998,2,CDS638,CDS6
504463191126144,444202157489998,1,CAS221,CAS2
504463192126144,444202157489998,2,CMS356,CMS3
504436268126144,412222694489998,2,CPS241,CPS2
504484521126144,444202317489998,1,CDS674,CDS6
504484522126144,444202317489998,2,CDS639,CDS6
504490165126144,444202359489998,1,CES413,CES4
504388152126144,412221386489998,1,CHS142,CHS1
504441868126144,412222875489998,2,CDS639,CDS6
504458233126144,444202117489998,1,CDS640,CDS6
504458234126144,444202117489998,2,CDS640,CDS6
504528955126144,444202656489998,1,CDG132,CDG1
504528956126144,444202656489998,2,CDG132,CDG1
504532007126144,444202679489998,1,CEF424,CEF4
504532008126144,444202679489998,2,CEF424,CEF4
504435663126144,412222660489998,1,CES342,CES3
504435664126144,412222660489998,2,CES342,CES3
504377735126144,412221157489998,1,CDG323,CDG3
504347942126144,412220304489998,1,CFS232,CFS2
504347943126144,412220304489998,2,CFS232,CFS2
504435849126144,412222661489998,1,CWS225,CWS2
504435850126144,412222661489998,2,CWS225,CWS2
504332491126144,412219758489998,1,CDS639,CDS6
504337515126144,412219896489998,1,CDG131,CDG1
504395312126144,412221565489998,2,CEF424,CEF4
504490567126144,444202362489998,1,CES426,CES4
504434255126144,412222626489998,2,CMS122,CMS1
504537005126144,444202715489998,1,CWS225,CWS2
504484653126144,444202318489998,3,CWS336,CWS3
504434075126144,412222612489998,1,CWS551,CWS5
504439309126144,412222796489998,2,CES425,CES4
504429126126144,412222475489998,1,CES424,CES4
504429127126144,412222475489998,2,CES424,CES4
504532823126144,444202684489998,1,CWS524,CWS5
504532825126144,444202684489998,3,CWS524,CWS5
504474335126144,444202242489998,2,CWF444,CWF4
504474334126144,444202242489998,1,CDG134,CDG1
504474336126144,444202242489998,3,CDS639,CDS6
504468978126144,444202202489998,1,CES422,CES4
504468979126144,444202202489998,2,CES422,CES4
504469109126144,444202203489998,1,CFS556,CFS5
504502808126144,444202451489998,1,CHF223,CHF2
504537837126144,444202719489998,1,CES413,CES4
504439383126144,412222797489998,1,CDS674,CDS6
504494397126144,444202390489998,3,CWG124,CWG1
504434353126144,412222627489998,1,CWS552,CWS5
504434354126144,412222627489998,2,CWS552,CWS5
504348917126144,412220324489998,1,CDS653,CDS6
504533139126144,444202686489998,1,CHF223,CHF2
658381957126144,412219920489998,1,HOG111,HOG1
504372833126144,412221031489998,1,CD,CD
658382865126144,412220717489998,1,HOG211,HOG2
658384884126144,412221711489998,1,CWS534,CWS5
504366034126144,412220818489998,1,CWS336,CWS3
658384735126144,412221625489998,1,CHS225,CHS2
504447855126144,412223102489998,1,CPS241,CPS2
658382171126144,412220119489998,4,HOG211,HOG2
504332626126144,412219759489998,1,CDG131,CDG1
504450172126144,412223203489998,1,CWS551,CWS5
504528750126144,444202655489998,1,CDS411,CDS4
504469422126144,444202205489998,1,CDS655,CDS6
504435126126144,412222648489998,1,CES342,CES3
504442238126144,412222883489998,1,CDS654,CDS6
504446375126144,412223044489998,3,CDS637,CDS6
504490443126144,444202361489998,1,CDS637,CDS6
504490444126144,444202361489998,2,CDS412,CDS4
504490310126144,444202360489998,1,CDS637,CDS6
504384532126144,412221305489998,1,CDG311,CDG3
504479402126144,444202278489998,1,CDS655,CDS6
658387947126144,412223176489998,1,CES113,CES1
504538902126144,444202725489998,1,CDS833,CDS8
504538903126144,444202725489998,2,CDS653,CDS6
504392203126144,412221495489998,1,CDS638,CDS6
504403089126144,412221829489998,1,CES426,CES4
504403090126144,412221829489998,2,CEF424,CEF4
504528518126144,444202653489998,1,CDS639,CDS6
504528519126144,444202653489998,2,CDS655,CDS6
504457586126144,444202113489998,1,CAG112,CAG1
504387098126144,412221371489998,1,CDS412,CDS4
504463823126144,444202161489998,1,CDS655,CDS6
504437026126144,412222722489998,1,CAS421,CAS4
504368576126144,412220921489998,1,CDG131,CDG1
504457706126144,444202114489998,1,CES424,CES4
504457707126144,444202114489998,2,CDS653,CDS6
504457709126144,444202114489998,4,CDS639,CDS6
504474205126144,444202241489998,1,CDS675,CDS6
504474206126144,444202241489998,2,CDS675,CDS6
504479179126144,444202277489998,1,CES211,CES2
504464491126144,444202165489998,1,CPS241,CPS2
504392354126144,412221497489998,1,CDS638,CDS6
504392355126144,412221497489998,2,CDG131,CDG1
504528258126144,444202651489998,1,CMG221,CMG2
504528259126144,444202651489998,2,CAS221,CAS2
504503249126144,444202454489998,1,CDG131,CDG1
504503250126144,444202454489998,2,CDG134,CDG1
504484749126144,444202319489998,1,CDS633,CDS6
504464263126144,444202164489998,1,CES211,CES2
504468841126144,444202201489998,1,CDS637,CDS6
658383099126144,412220752489998,2,CDG131,CDG1
504381826126144,412221239489998,1,CDS633,CDS6
504356212126144,412220538489998,1,CDS412,CDS4
504342627126144,412220115489998,1,CDS655,CDS6
504342628126144,412220115489998,2,CDS655,CDS6
504402944126144,412221828489998,1,CES413,CES4
504402945126144,412221828489998,2,CES413,CES4
504437164126144,412222727489998,1,CES211,CES2
504474491126144,444202243489998,1,CDS633,CDS6
504474492126144,444202243489998,2,CDS633,CDS6
504528367126144,444202652489998,1,CDS639,CDS6
504364766126144,412220790489998,1,CDG131,CDG1
504364767126144,412220790489998,2,CDG131,CDG1
504344693126144,412220193489998,1,CES424,CES4
504458583126144,444202119489998,2,CPS241,CPS2
504458584126144,444202119489998,3,CDS636,CDS6
504494917126144,444202393489998,1,CES422,CES4
504531884126144,444202678489998,1,CDS675,CDS6
504385670126144,412221344489998,1,CDS655,CDS6
504385671126144,412221344489998,2,CDS655,CDS6
504463737126144,444202160489998,2,CDS674,CDS6
504464082126144,444202163489998,1,CES424,CES4
658382546126144,412220528489998,1,CD,CD
504495206126144,444202395489998,1,CES422,CES4
504383719126144,412221287489998,1,CDS813,CDS8
504532177126144,444202680489998,1,CAC111,CAC1
504532179126144,444202680489998,3,CAC115,CAC1
504479519126144,444202279489998,1,CDS715,CDS7
504452118126144,412223251489998,1,CDG311,CDG3
504452119126144,412223251489998,2,CDG311,CDG3
504342992126144,412220124489998,1,CES211,CES2
504342993126144,412220124489998,2,CES211,CES2
504475291126144,444202248489998,1,CDS637,CDS6
504458027126144,444202116489998,1,CEF424,CEF4
504355830126144,412220531489998,1,CAC111,CAC1
504355832126144,412220531489998,3,CAS311,CAS3
504496073126144,444202401489998,1,CES211,CES2
504496074126144,444202401489998,2,CES211,CES2
504440688126144,412222821489998,2,CDS638,CDS6
504440408126144,412222816489998,1,CDS715,CDS7
504440687126144,412222821489998,1,CDS638,CDS6
658384885126144,412221711489998,2,HA,HA
504470108126144,444202209489998,1,CEG311,CEG3
504532352126144,444202681489998,1,CES342,CES3
504400862126144,412221781489998,1,CDS637,CDS6
504478075126144,444202270489998,1,CES211,CES2
504422592126144,412222282489998,1,CDG131,CDG1
504452298126144,412223252489998,1,CDS627,CDS6
504459161126144,444202125489998,1,CAC111,CAC1
504446528126144,412223046489998,1,CES422,CES4
504446529126144,412223046489998,2,CES422,CES4
504393829126144,412221526489998,1,CPS227,CPS2
504531386126144,444202675489998,1,HQM211,HQM2
504531387126144,444202675489998,2,CES424,CES4
504469575126144,444202206489998,1,CDS639,CDS6
504469576126144,444202206489998,2,CDS833,CDS8
504370102126144,412220960489998,1,CDS716,CDS7
658387754126144,412223137489998,1,CDS627,CDS6
658387755126144,412223137489998,2,CDS627,CDS6
504336993126144,412219887489998,1,CES211,CES2
504399485126144,412221743489998,1,CMS259,CMS2
658387621126144,412223101489998,1,CCS211,CCS2
658387622126144,412223101489998,2,CWS336,CWS3
721065351290487,412221522489998,1,CFS232,CFS2
504395424126144,412221566489998,1,CFS413,CFS4
504495720126144,444202399489998,1,CWS338,CWS3
504439116126144,412222795489998,1,CMS259,CMS2
504349281126144,412220338489998,1,CWF444,CWF4
658383930126144,412221041489998,1,CDG131,CDG1
504458980126144,444202124489998,1,CWS552,CWS5
504458981126144,444202124489998,2,CWS552,CWS5
504503114126144,444202453489998,1,CMF131,CMF1
504538207126144,444202721489998,1,CES313,CES3
504538208126144,444202721489998,2,CHF311,CHF3
504538209126144,444202721489998,3,CDS814,CDS8
658387858126144,412223142489998,1,CPS241,CPS2
504478408126144,444202272489998,1,CDS637,CDS6
504478409126144,444202272489998,2,CWS336,CWS3
658385041126144,412221744489998,1,CWS338,CWS3
504399317126144,412221742489998,1,CMS356,CMS3
504454503126144,444202087489998,1,CWS534,CWS5
504454504126144,444202087489998,2,CWS534,CWS5
658386817126144,412222628489998,1,CPG231,CPG2
504363133126144,412220747489998,1,CDS639,CDS6
658385166126144,412221745489998,1,CMF131,CMF1
658385167126144,412221745489998,2,CMF131,CMF1
504470379126144,444202211489998,1,CDG134,CDG1
504444883126144,412223006489998,1,CMS356,CMS3
504399135126144,412221741489998,1,CEG121,CEG1
504398002126144,412221665489998,1,CWS338,CWS3
504489978126144,444202358489998,1,CES425,CES4
721065566290487,412223112489998,1,CAS311,CAS3
504392025126144,412221491489998,1,CCF231,CCF2
504384091126144,412221300489998,1,CDS814,CDS8
504445511126144,412223028489998,1,CDS814,CDS8
504528657126144,444202654489998,1,CDS633,CDS6
504393734126144,412221525489998,1,CDS627,CDS6
504537293126144,444202716489998,1,CCF222,CCF2
504445779126144,412223033489998,1,CDG131,CDG1
504402822126144,412221822489998,1,CPS521,CPS5
504402823126144,412221822489998,2,CPS521,CPS5
504478294126144,444202271489998,1,CDS715,CDS7
504426856126144,412222381489998,1,CDG131,CDG1
504336869126144,412219885489998,1,CDS635,CDS6
504384256126144,412221301489998,1,CES313,CES3
504384257126144,412221301489998,2,CES313,CES3
504446223126144,412223042489998,1,CDG131,CDG1
504446224126144,412223042489998,2,CDG131,CDG1
504532679126144,444202683489998,1,CDS715,CDS7
504469718126144,444202207489998,1,CDG131,CDG1
504469719126144,444202207489998,2,CDS716,CDS7
504400195126144,412221760489998,1,CWF313,CWF3
504495855126144,444202400489998,1,CEF421,CEF4
504417815126144,412222157489998,1,CDS627,CDS6
504495577126144,444202398489998,1,CDS715,CDS7
504463334126144,444202158489998,1,CEF423,CEF4
504484241126144,444202315489998,1,CES412,CES4
504484242126144,444202315489998,2,CES412,CES4
504469865126144,444202208489998,1,CCF221,CCF2
504469866126144,444202208489998,2,CCF221,CCF2
504470493126144,444202212489998,1,CDG131,CDG1
504370274126144,412220966489998,1,CES313,CES3
504495463126144,444202397489998,1,CDS633,CDS6
504384410126144,412221302489998,1,CDS611,CDS6
504495058126144,444202394489998,1,CDS716,CDS7
504473896126144,444202239489998,1,CES313,CES3
504539045126144,444202726489998,1,CES422,CES4
